37;39;5.72;6.03;0.57;0.6;17280
37;39;5.72;6.03;0.57;0.6;17393
36;37;5.57;5.72;0.56;0.57;17506
38;37;5.88;5.72;0.59;0.57;17622
38;40;5.88;6.19;0.59;0.62;17737
36;37;5.57;5.72;0.56;0.57;17850
38;39;5.88;6.03;0.59;0.6;17963
37;38;5.72;5.88;0.57;0.59;18076
37;39;5.72;6.03;0.57;0.6;18189
37;38;5.72;5.88;0.57;0.59;18302
37;37;5.72;5.72;0.57;0.57;18415
38;38;5.88;5.88;0.59;0.59;18528
37;39;5.72;6.03;0.57;0.6;18645
38;39;5.88;6.03;0.59;0.6;18758
37;38;5.72;5.88;0.57;0.59;18871
36;38;5.57;5.88;0.56;0.59;18984
36;38;5.57;5.88;0.56;0.59;19097
36;37;5.57;5.72;0.56;0.57;19210
37;39;5.72;6.03;0.57;0.6;19323
38;39;5.88;6.03;0.59;0.6;19436
36;38;5.57;5.88;0.56;0.59;19551
38;40;5.88;6.19;0.59;0.62;19668
37;37;5.72;5.72;0.57;0.57;19781
36;37;5.57;5.72;0.56;0.57;19894
35;37;5.41;5.72;0.54;0.57;20007
37;39;5.72;6.03;0.57;0.6;20120
37;37;5.72;5.72;0.57;0.57;20233
37;38;5.72;5.88;0.57;0.59;20346
37;38;5.72;5.88;0.57;0.59;20459
38;39;5.88;6.03;0.59;0.6;20572
38;39;5.88;6.03;0.59;0.6;20688
37;37;5.72;5.72;0.57;0.57;20801
36;38;5.57;5.88;0.56;0.59;20914
37;37;5.72;5.72;0.57;0.57;21027
38;38;5.88;5.88;0.59;0.59;21140
38;39;5.88;6.03;0.59;0.6;21255
38;39;5.88;6.03;0.59;0.6;21368
38;39;5.88;6.03;0.59;0.6;21481
40;40;6.19;6.19;0.62;0.62;21603
38;41;5.88;6.34;0.59;0.63;21724
37;38;5.72;5.88;0.57;0.59;21837
38;38;5.88;5.88;0.59;0.59;21950
36;38;5.57;5.88;0.56;0.59;22063
38;39;5.88;6.03;0.59;0.6;22176
37;38;5.72;5.88;0.57;0.59;22289
37;40;5.72;6.19;0.57;0.62;22402
37;37;5.72;5.72;0.57;0.57;22515
37;38;5.72;5.88;0.57;0.59;22628
37;39;5.72;6.03;0.57;0.6;22744
36;38;5.57;5.88;0.56;0.59;22857
54;28;8.35;4.33;0.84;0.43;22970
30;43;4.64;6.65;0.46;0.67;23085
34;35;5.26;5.41;0.53;0.54;23198
31;36;4.8;5.57;0.48;0.56;23311
30;36;4.64;5.57;0.46;0.56;23424
31;36;4.8;5.57;0.48;0.56;23537
32;37;4.95;5.72;0.5;0.57;23650
35;38;5.41;5.88;0.54;0.59;23766
33;38;5.11;5.88;0.51;0.59;23879
35;35;5.41;5.41;0.54;0.54;23992
32;36;4.95;5.57;0.5;0.56;24105
32;36;4.95;5.57;0.5;0.56;24218
33;35;5.11;5.41;0.51;0.54;24331
32;37;4.95;5.72;0.5;0.57;24444
34;34;5.26;5.26;0.53;0.53;24557
32;38;4.95;5.88;0.5;0.59;24670
36;37;5.57;5.72;0.56;0.57;24788
33;38;5.11;5.88;0.51;0.59;24901
32;35;4.95;5.41;0.5;0.54;25014
36;36;5.57;5.57;0.56;0.56;25127
38;39;5.88;6.03;0.59;0.6;25240
36;38;5.57;5.88;0.56;0.59;25353
34;39;5.26;6.03;0.53;0.6;25466
38;38;5.88;5.88;0.59;0.59;25579
39;38;6.03;5.88;0.6;0.59;25692
40;40;6.19;6.19;0.62;0.62;25809
39;39;6.03;6.03;0.6;0.6;25922
37;37;5.72;5.72;0.57;0.57;26035
37;38;5.72;5.88;0.57;0.59;26148
37;38;5.72;5.88;0.57;0.59;26261
44;46;6.81;7.12;0.68;0.71;26399
36;37;5.57;5.72;0.56;0.57;26512
35;40;5.41;6.19;0.54;0.62;26627
37;37;5.72;5.72;0.57;0.57;26740
37;39;5.72;6.03;0.57;0.6;26857
38;37;5.88;5.72;0.59;0.57;26970
39;39;6.03;6.03;0.6;0.6;27083
36;38;5.57;5.88;0.56;0.59;27196
39;37;6.03;5.72;0.6;0.57;27309
35;36;5.41;5.57;0.54;0.56;27422
38;38;5.88;5.88;0.59;0.59;27535
36;37;5.57;5.72;0.56;0.57;27648
40;39;6.19;6.03;0.62;0.6;27761
38;40;5.88;6.19;0.59;0.62;27877
66;18;10.21;2.78;1.02;0.28;27990
69;6;10.67;0.93;1.07;0.09;28103
46;32;7.12;4.95;0.71;0.5;28216
50;32;7.73;4.95;0.77;0.5;28331
71;6;10.98;0.93;1.1;0.09;28444
69;0;10.67;0;1.07;0;28557
70;0;10.83;0;1.08;0;28670
71;0;10.98;0;1.1;0;28783
73;0;11.29;0;1.13;0;28905
69;0;10.67;0;1.07;0;29018
69;0;10.67;0;1.07;0;29131
70;0;10.83;0;1.08;0;29244
59;13;9.13;2.01;0.91;0.2;29357
64;18;9.9;2.78;0.99;0.28;29470
71;5;10.98;0.77;1.1;0.08;29583
45;30;6.96;4.64;0.7;0.46;29696
49;30;7.58;4.64;0.76;0.46;29809
74;6;11.45;0.93;1.14;0.09;29925
47;31;7.27;4.8;0.73;0.48;30038
50;31;7.73;4.8;0.77;0.48;30153
63;19;9.75;2.94;0.97;0.29;30266
38;42;5.88;6.5;0.59;0.65;30379
64;19;9.9;2.94;0.99;0.29;30492
59;16;9.13;2.48;0.91;0.25;30606
37;41;5.72;6.34;0.57;0.63;30719
51;31;7.89;4.8;0.79;0.48;30832
75;7;11.6;1.08;1.16;0.11;30948
63;32;9.75;4.95;0.97;0.5;31087
39;38;6.03;5.88;0.6;0.59;31200
39;40;6.03;6.19;0.6;0.62;31313
37;37;5.72;5.72;0.57;0.57;31426
38;39;5.88;6.03;0.59;0.6;31539
38;37;5.88;5.72;0.59;0.57;31652
40;39;6.19;6.03;0.62;0.6;31765
39;38;6.03;5.88;0.6;0.59;31880
41;41;6.34;6.34;0.63;0.63;32002
50;31;7.73;4.8;0.77;0.48;32115
47;35;7.27;5.41;0.73;0.54;32228
40;39;6.19;6.03;0.62;0.6;32341
66;18;10.21;2.78;1.02;0.28;32454
46;33;7.12;5.11;0.71;0.51;32567
40;40;6.19;6.19;0.62;0.62;32680
38;38;5.88;5.88;0.59;0.59;32793
38;38;5.88;5.88;0.59;0.59;32906
39;39;6.03;6.03;0.6;0.6;33022
40;40;6.19;6.19;0.62;0.62;33135
36;38;5.57;5.88;0.56;0.59;33248
37;38;5.72;5.88;0.57;0.59;33361
38;39;5.88;6.03;0.59;0.6;33474
38;38;5.88;5.88;0.59;0.59;33587
39;40;6.03;6.19;0.6;0.62;33702
36;38;5.57;5.88;0.56;0.59;33815
39;39;6.03;6.03;0.6;0.6;33928
39;40;6.03;6.19;0.6;0.62;34044
37;37;5.72;5.72;0.57;0.57;34157
40;40;6.19;6.19;0.62;0.62;34270
35;38;5.41;5.88;0.54;0.59;34383
38;39;5.88;6.03;0.59;0.6;34496
39;39;6.03;6.03;0.6;0.6;34609
37;38;5.72;5.88;0.57;0.59;34722
50;32;7.73;4.95;0.77;0.5;34835
48;34;7.43;5.26;0.74;0.53;34948
39;39;6.03;6.03;0.6;0.6;35064
36;39;5.57;6.03;0.56;0.6;35177
37;37;5.72;5.72;0.57;0.57;35290
37;39;5.72;6.03;0.57;0.6;35405
37;38;5.72;5.88;0.57;0.59;35518
37;38;5.72;5.88;0.57;0.59;35631
39;39;6.03;6.03;0.6;0.6;35744
39;41;6.03;6.34;0.6;0.63;35866
38;39;5.88;6.03;0.59;0.6;35979
37;39;5.72;6.03;0.57;0.6;36095
39;39;6.03;6.03;0.6;0.6;36208
36;37;5.57;5.72;0.56;0.57;36321
37;38;5.72;5.88;0.57;0.59;36434
38;39;5.88;6.03;0.59;0.6;36547
38;39;5.88;6.03;0.59;0.6;36660
37;37;5.72;5.72;0.57;0.57;36773
37;38;5.72;5.88;0.57;0.59;36886
38;39;5.88;6.03;0.59;0.6;36999
38;39;5.88;6.03;0.59;0.6;37115
37;39;5.72;6.03;0.57;0.6;37230
38;38;5.88;5.88;0.59;0.59;37343
37;39;5.72;6.03;0.57;0.6;37456
37;38;5.72;5.88;0.57;0.59;37569
39;39;6.03;6.03;0.6;0.6;37682
38;38;5.88;5.88;0.59;0.59;37795
37;38;5.72;5.88;0.57;0.59;37908
37;38;5.72;5.88;0.57;0.59;38021
38;38;5.88;5.88;0.59;0.59;38137
38;38;5.88;5.88;0.59;0.59;38250
37;38;5.72;5.88;0.57;0.59;38363
38;39;5.88;6.03;0.59;0.6;38476
37;39;5.72;6.03;0.57;0.6;38589
37;38;5.72;5.88;0.57;0.59;38702
39;39;6.03;6.03;0.6;0.6;38815
39;40;6.03;6.19;0.6;0.62;38930
38;37;5.88;5.72;0.59;0.57;39043
40;41;6.19;6.34;0.62;0.63;39164
39;39;6.03;6.03;0.6;0.6;39277
38;38;5.88;5.88;0.59;0.59;39390
38;39;5.88;6.03;0.59;0.6;39503
66;18;10.21;2.78;1.02;0.28;39616
65;4;10.06;0.62;1.01;0.06;39729
70;0;10.83;0;1.08;0;39842
70;0;10.83;0;1.08;0;39955
69;0;10.67;0;1.07;0;40068
73;0;11.29;0;1.13;0;40190
45;32;6.96;4.95;0.7;0.5;40303
38;37;5.88;5.72;0.59;0.57;40416
64;17;9.9;2.63;0.99;0.26;40529
85;3;13.15;0.46;1.31;0.05;40668
45;30;6.96;4.64;0.7;0.46;40783
38;39;5.88;6.03;0.59;0.6;40896
65;17;10.06;2.63;1.01;0.26;41009
45;33;6.96;5.11;0.7;0.51;41122
54;31;8.35;4.8;0.84;0.48;41240
60;18;9.28;2.78;0.93;0.28;41353
64;19;9.9;2.94;0.99;0.29;41466
68;4;10.52;0.62;1.05;0.06;41579
69;0;10.67;0;1.07;0;41692
55;23;8.51;3.56;0.85;0.36;41805
71;7;10.98;1.08;1.1;0.11;41918
60;14;9.28;2.17;0.93;0.22;42031
48;32;7.43;4.95;0.74;0.5;42144
73;7;11.29;1.08;1.13;0.11;42263
62;14;9.59;2.17;0.96;0.22;42376
47;33;7.27;5.11;0.73;0.51;42491
70;5;10.83;0.77;1.08;0.08;42604
70;1;10.83;0.15;1.08;0.02;42717
68;0;10.52;0;1.05;0;42830
59;13;9.13;2.01;0.91;0.2;42943
36;41;5.57;6.34;0.56;0.63;43056
37;37;5.72;5.72;0.57;0.57;43169
39;38;6.03;5.88;0.6;0.59;43291
37;37;5.72;5.72;0.57;0.57;43404
37;35;5.72;5.41;0.57;0.54;43517
36;37;5.57;5.72;0.56;0.57;43630
36;35;5.57;5.41;0.56;0.54;43743
38;38;5.88;5.88;0.59;0.59;43856
36;37;5.57;5.72;0.56;0.57;43969
37;37;5.72;5.72;0.57;0.57;44082
37;38;5.72;5.88;0.57;0.59;44195
37;38;5.72;5.88;0.57;0.59;44313
37;37;5.72;5.72;0.57;0.57;44426
64;18;9.9;2.78;0.99;0.28;44539
44;33;6.81;5.11;0.68;0.51;44652
37;37;5.72;5.72;0.57;0.57;44765
34;37;5.26;5.72;0.53;0.57;44878
37;37;5.72;5.72;0.57;0.57;44991
37;37;5.72;5.72;0.57;0.57;45104
36;37;5.57;5.72;0.56;0.57;45217
40;41;6.19;6.34;0.62;0.63;45342
37;37;5.72;5.72;0.57;0.57;45455
37;37;5.72;5.72;0.57;0.57;45568
36;38;5.57;5.88;0.56;0.59;45681
37;37;5.72;5.72;0.57;0.57;45794
37;37;5.72;5.72;0.57;0.57;45907
36;38;5.57;5.88;0.56;0.59;46022
64;17;9.9;2.63;0.99;0.26;46135
45;35;6.96;5.41;0.7;0.54;46248
37;38;5.72;5.88;0.57;0.59;46364
37;37;5.72;5.72;0.57;0.57;46477
36;36;5.57;5.57;0.56;0.56;46590
36;37;5.57;5.72;0.56;0.57;46703
37;37;5.72;5.72;0.57;0.57;46816
38;37;5.88;5.72;0.59;0.57;46929
37;38;5.72;5.88;0.57;0.59;47042
37;37;5.72;5.72;0.57;0.57;47155
36;37;5.57;5.72;0.56;0.57;47268
38;38;5.88;5.88;0.59;0.59;47384
36;39;5.57;6.03;0.56;0.6;47497
39;39;6.03;6.03;0.6;0.6;47615
37;38;5.72;5.88;0.57;0.59;47728
38;38;5.88;5.88;0.59;0.59;47843
37;36;5.72;5.57;0.57;0.56;47956
36;37;5.57;5.72;0.56;0.57;48069
37;37;5.72;5.72;0.57;0.57;48182
38;39;5.88;6.03;0.59;0.6;48295
36;38;5.57;5.88;0.56;0.59;48411
36;37;5.57;5.72;0.56;0.57;48524
47;30;7.27;4.64;0.73;0.46;48637
63;19;9.75;2.94;0.97;0.29;48750
36;40;5.57;6.19;0.56;0.62;48863
36;37;5.57;5.72;0.56;0.57;48976
38;38;5.88;5.88;0.59;0.59;49089
38;38;5.88;5.88;0.59;0.59;49202
38;38;5.88;5.88;0.59;0.59;49315
36;37;5.57;5.72;0.56;0.57;49431
39;38;6.03;5.88;0.6;0.59;49546
36;37;5.57;5.72;0.56;0.57;49659
64;19;9.9;2.94;0.99;0.29;49772
45;34;6.96;5.26;0.7;0.53;49885
38;39;5.88;6.03;0.59;0.6;49998
44;44;6.81;6.81;0.68;0.68;50136
36;36;5.57;5.57;0.56;0.56;50249
35;36;5.41;5.57;0.54;0.56;50362
37;38;5.72;5.88;0.57;0.59;50478
38;37;5.88;5.72;0.59;0.57;50591
38;38;5.88;5.88;0.59;0.59;50704
36;38;5.57;5.88;0.56;0.59;50817
36;37;5.57;5.72;0.56;0.57;50930
37;37;5.72;5.72;0.57;0.57;51043
37;38;5.72;5.88;0.57;0.59;51156
36;37;5.57;5.72;0.56;0.57;51269
40;39;6.19;6.03;0.62;0.6;51384
35;37;5.41;5.72;0.54;0.57;51501
37;37;5.72;5.72;0.57;0.57;51614
36;38;5.57;5.88;0.56;0.59;51727
34;35;5.26;5.41;0.53;0.54;51840
39;38;6.03;5.88;0.6;0.59;51953
35;35;5.41;5.41;0.54;0.54;52066
39;40;6.03;6.19;0.6;0.62;52179
37;36;5.72;5.57;0.57;0.56;52292
34;36;5.26;5.57;0.53;0.56;52405
39;39;6.03;6.03;0.6;0.6;52521
30;45;4.64;6.96;0.46;0.7;52634
36;36;5.57;5.57;0.56;0.56;52747
38;37;5.88;5.72;0.59;0.57;52860
37;38;5.72;5.88;0.57;0.59;52973
38;38;5.88;5.88;0.59;0.59;53088
35;35;5.41;5.41;0.54;0.54;53201
37;38;5.72;5.88;0.57;0.59;53314
35;36;5.41;5.57;0.54;0.56;53427
36;37;5.57;5.72;0.56;0.57;53543
39;39;6.03;6.03;0.6;0.6;53656
36;37;5.57;5.72;0.56;0.57;53769
36;38;5.57;5.88;0.56;0.59;53882
36;37;5.57;5.72;0.56;0.57;53995
37;36;5.72;5.57;0.57;0.56;54108
38;38;5.88;5.88;0.59;0.59;54221
35;37;5.41;5.72;0.54;0.57;54334
37;38;5.72;5.88;0.57;0.59;54447
38;38;5.88;5.88;0.59;0.59;54563
35;37;5.41;5.72;0.54;0.57;54676
38;38;5.88;5.88;0.59;0.59;54789
34;36;5.26;5.57;0.53;0.56;54903
36;37;5.57;5.72;0.56;0.57;55016
35;37;5.41;5.72;0.54;0.57;55129
35;36;5.41;5.57;0.54;0.56;55242
37;38;5.72;5.88;0.57;0.59;55356
37;37;5.72;5.72;0.57;0.57;55469
39;39;6.03;6.03;0.6;0.6;55585
37;38;5.72;5.88;0.57;0.59;55698
34;35;5.26;5.41;0.53;0.54;55811
37;38;5.72;5.88;0.57;0.59;55924
34;35;5.26;5.41;0.53;0.54;56037
36;38;5.57;5.88;0.56;0.59;56150
36;37;5.57;5.72;0.56;0.57;56263
36;37;5.57;5.72;0.56;0.57;56376
36;38;5.57;5.88;0.56;0.59;56489
31;56;4.8;8.66;0.48;0.87;56612
4;73;0.62;11.29;0.06;1.13;56724
0;71;0;10.98;0;1.1;56837
0;66;0;10.21;0;1.02;56950
0;67;0;10.36;0;1.04;57063
0;68;0;10.52;0;1.05;57176
13;60;2.01;9.28;0.2;0.93;57289
31;47;4.8;7.27;0.48;0.73;57402
6;73;0.93;11.29;0.09;1.13;57515
17;63;2.63;9.75;0.26;0.97;57638
18;63;2.78;9.75;0.28;0.97;57751
4;70;0.62;10.83;0.06;1.08;57864
31;46;4.8;7.12;0.48;0.71;57977
34;37;5.26;5.72;0.53;0.57;58090
28;56;4.33;8.66;0.43;0.87;58203
39;36;6.03;5.57;0.6;0.56;58316
18;68;2.78;10.52;0.28;1.05;58431
1;72;0.15;11.14;0.02;1.11;58544
14;61;2.17;9.44;0.22;0.94;58660
32;46;4.95;7.12;0.5;0.71;58773
19;63;2.94;9.75;0.29;0.97;58886
39;37;6.03;5.72;0.6;0.57;58999
38;38;5.88;5.88;0.59;0.59;59112
35;38;5.41;5.88;0.54;0.59;59225
41;44;6.34;6.81;0.63;0.68;59350
35;38;5.41;5.88;0.54;0.59;59468
29;49;4.49;7.58;0.45;0.76;59581
37;51;5.72;7.89;0.57;0.79;59700
36;38;5.57;5.88;0.56;0.59;59813
36;38;5.57;5.88;0.56;0.59;59926
30;52;4.64;8.04;0.46;0.8;60039
6;72;0.93;11.14;0.09;1.11;60152
3;70;0.46;10.83;0.05;1.08;60263
32;47;4.95;7.27;0.5;0.73;60376
16;66;2.48;10.21;0.25;1.02;60489
2;69;0.31;10.67;0.03;1.07;60602
0;77;0;11.91;0;1.19;60724
0;69;0;10.67;0;1.07;60837
0;68;0;10.52;0;1.05;60950
0;70;0;10.83;0;1.08;61063
13;61;2.01;9.44;0.2;0.94;61176
37;35;5.72;5.41;0.57;0.54;61289
30;51;4.64;7.89;0.46;0.79;61402
5;74;0.77;11.45;0.08;1.14;61515
13;61;2.01;9.44;0.2;0.94;61628
44;39;6.81;6.03;0.68;0.6;61750
16;66;2.48;10.21;0.25;1.02;61863
33;47;5.11;7.27;0.51;0.73;61978
29;52;4.49;8.04;0.45;0.8;62090
6;70;0.93;10.83;0.09;1.08;62202
32;47;4.95;7.27;0.5;0.73;62314
38;37;5.88;5.72;0.59;0.57;62426
28;55;4.33;8.51;0.43;0.85;62538
39;35;6.03;5.41;0.6;0.54;62650
30;57;4.64;8.82;0.46;0.88;62772
18;65;2.78;10.06;0.28;1.01;62885
40;37;6.19;5.72;0.62;0.57;62997
37;38;5.72;5.88;0.57;0.59;63109
35;38;5.41;5.88;0.54;0.59;63221
35;37;5.41;5.72;0.54;0.57;63333
37;39;5.72;6.03;0.57;0.6;63445
38;39;5.88;6.03;0.59;0.6;63557
37;38;5.72;5.88;0.57;0.59;63672
30;51;4.64;7.89;0.46;0.79;63786
35;49;5.41;7.58;0.54;0.76;63899
36;39;5.57;6.03;0.56;0.6;64011
38;39;5.88;6.03;0.59;0.6;64126
36;39;5.57;6.03;0.56;0.6;64240
35;39;5.41;6.03;0.54;0.6;64352
38;40;5.88;6.19;0.59;0.62;64464
36;38;5.57;5.88;0.56;0.59;64576
34;35;5.26;5.41;0.53;0.54;64688
41;42;6.34;6.5;0.63;0.65;64810
37;38;5.72;5.88;0.57;0.59;64923
38;38;5.88;5.88;0.59;0.59;65035
37;39;5.72;6.03;0.57;0.6;65147
36;36;5.57;5.57;0.56;0.56;65259
36;37;5.57;5.72;0.56;0.57;65371
39;39;6.03;6.03;0.6;0.6;65486
27;56;4.18;8.66;0.42;0.87;65599
41;37;6.34;5.72;0.63;0.57;65712
40;39;6.19;6.03;0.62;0.6;65828
35;37;5.41;5.72;0.54;0.57;65941
39;39;6.03;6.03;0.6;0.6;66054
37;38;5.72;5.88;0.57;0.59;66167
34;37;5.26;5.72;0.53;0.57;66280
37;37;5.72;5.72;0.57;0.57;66393
36;38;5.57;5.88;0.56;0.59;66506
38;38;5.88;5.88;0.59;0.59;66619
37;39;5.72;6.03;0.57;0.6;66732
37;37;5.72;5.72;0.57;0.57;66848
36;37;5.57;5.72;0.56;0.57;66961
35;37;5.41;5.72;0.54;0.57;67074
37;38;5.72;5.88;0.57;0.59;67189
36;38;5.57;5.88;0.56;0.59;67302
37;38;5.72;5.88;0.57;0.59;67415
36;39;5.57;6.03;0.56;0.6;67528
36;37;5.57;5.72;0.56;0.57;67641
36;38;5.57;5.88;0.56;0.59;67754
38;39;5.88;6.03;0.59;0.6;67870
37;38;5.72;5.88;0.57;0.59;67983
36;37;5.57;5.72;0.56;0.57;68096
36;38;5.57;5.88;0.56;0.59;68209
36;36;5.57;5.57;0.56;0.56;68322
38;39;5.88;6.03;0.59;0.6;68435
35;38;5.41;5.88;0.54;0.59;68548
37;38;5.72;5.88;0.57;0.59;68661
35;37;5.41;5.72;0.54;0.57;68774
43;45;6.65;6.96;0.67;0.7;68907
40;41;6.19;6.34;0.62;0.63;69028
37;38;5.72;5.88;0.57;0.59;69141
37;38;5.72;5.88;0.57;0.59;69254
37;38;5.72;5.88;0.57;0.59;69367
36;37;5.57;5.72;0.56;0.57;69480
34;36;5.26;5.57;0.53;0.56;69593
33;37;5.11;5.72;0.51;0.57;69706
33;35;5.11;5.41;0.51;0.54;69819
33;36;5.11;5.57;0.51;0.56;69935
29;33;4.49;5.11;0.45;0.51;70048
29;34;4.49;5.26;0.45;0.53;70161
35;37;5.41;5.72;0.54;0.57;70274
35;37;5.41;5.72;0.54;0.57;70387
31;32;4.8;4.95;0.48;0.5;70500
30;29;4.64;4.49;0.46;0.45;70613
26;25;4.02;3.87;0.4;0.39;70726
