timestamp_s x y theta
25.300000 5.964163 3.703979 2.629580
25.400000 5.940580 3.716689 2.698574
25.500000 5.915443 3.728114 2.762567
25.600000 5.889027 3.738175 2.821560
25.700000 5.861583 3.746850 2.875553
25.800000 5.833340 3.754165 2.924547
25.900000 5.804495 3.760184 2.968540
26.000000 5.775213 3.764999 3.007533
26.100000 5.745630 3.768724 3.041526
26.200000 5.715851 3.771486 3.070520
26.300000 5.685953 3.773425 3.094513
26.400000 5.655992 3.774685 3.113506
26.500000 5.626003 3.775413 3.127499
26.600000 5.596006 3.775759 3.136493
26.700000 5.566007 3.775872 3.140486
26.800000 5.536010 3.775904 3.139850
26.900000 5.506012 3.775967 3.138460
27.000000 5.476014 3.776070 3.137221
27.100000 5.446015 3.776210 3.136117
27.200000 5.416017 3.776382 3.135134
27.300000 5.386018 3.776582 3.134258
27.400000 5.356020 3.776808 3.133477
27.500000 5.326021 3.777057 3.132781
27.600000 5.296023 3.777326 3.132161
27.700000 5.266024 3.777614 3.131608
27.800000 5.236026 3.777917 3.131115
27.900000 5.206028 3.778235 3.130676
28.000000 5.176030 3.778565 3.130284
28.100000 5.146032 3.778907 3.129935
28.200000 5.116034 3.779259 3.129623
28.300000 5.086037 3.779620 3.129346
28.400000 5.056039 3.779990 3.129098
28.500000 5.026041 3.780366 3.128877
28.600000 4.996044 3.780749 3.128680
28.700000 4.966046 3.781138 3.128504
28.800000 4.936049 3.781532 3.128347
28.900000 4.906052 3.781930 3.128207
29.000000 4.876054 3.782333 3.128083
29.100000 4.846057 3.782739 3.127971
29.200000 4.816060 3.783148 3.127872
29.300000 4.786063 3.783561 3.127783
29.400000 4.756066 3.783976 3.127704
29.500000 4.726069 3.784393 3.127633
29.600000 4.696071 3.784812 3.127570
29.700000 4.666074 3.785233 3.127514
29.800000 4.636077 3.785656 3.127463
29.900000 4.606080 3.786080 3.127418
30.000000 4.576083 3.786506 3.127378
30.100000 4.546086 3.786932 3.127342
30.200000 4.516090 3.787360 3.127310
30.300000 4.486093 3.787789 3.127282
30.400000 4.456096 3.788218 3.127256
30.500000 4.426099 3.788648 3.127233
30.600000 4.396102 3.789079 3.127213
30.700000 4.366105 3.789511 3.127195
30.800000 4.336108 3.789943 3.127178
30.900000 4.306111 3.790375 3.127164
31.000000 4.276114 3.790808 3.127151
31.100000 4.246117 3.791242 3.127139
31.200000 4.216121 3.791675 3.127129
31.300000 4.186124 3.792109 3.127119
31.400000 4.156127 3.792544 3.127111
31.500000 4.126130 3.792978 3.127103
31.600000 4.096133 3.793413 3.127097
31.700000 4.066136 3.793848 3.127091
31.800000 4.036139 3.794283 3.127085
31.900000 4.006143 3.794718 3.127081
32.000000 3.976146 3.795153 3.127076
32.100000 3.946149 3.795589 3.127072
32.200000 3.916152 3.796025 3.127069
32.300000 3.886155 3.796460 3.127066
32.400000 3.856158 3.796896 3.127063
32.500000 3.826162 3.797332 3.127061
32.600000 3.796165 3.797768 3.127058
32.700000 3.766168 3.798204 3.127056
32.800000 3.736171 3.798640 3.127055
32.900000 3.706174 3.799076 3.127053
33.000000 3.676177 3.799512 3.127051
