39;39;6.03;6.03;0.6;0.6;45485
36;36;5.57;5.57;0.56;0.56;45598
37;37;5.72;5.72;0.57;0.57;45711
35;36;5.41;5.57;0.54;0.56;45824
35;35;5.41;5.41;0.54;0.54;45937
66;18;10.21;2.78;1.02;0.28;46050
45;33;6.96;5.11;0.7;0.51;46165
37;36;5.72;5.57;0.57;0.56;46278
37;38;5.72;5.88;0.57;0.59;46393
37;37;5.72;5.72;0.57;0.57;46506
37;37;5.72;5.72;0.57;0.57;46619
35;36;5.41;5.57;0.54;0.56;46732
37;37;5.72;5.72;0.57;0.57;46845
36;36;5.57;5.57;0.56;0.56;46958
37;37;5.72;5.72;0.57;0.57;47071
37;37;5.72;5.72;0.57;0.57;47184
37;37;5.72;5.72;0.57;0.57;47297
37;38;5.72;5.88;0.57;0.59;47412
36;37;5.57;5.72;0.56;0.57;47525
37;37;5.72;5.72;0.57;0.57;47638
37;36;5.72;5.57;0.57;0.56;47751
37;37;5.72;5.72;0.57;0.57;47864
38;38;5.88;5.88;0.59;0.59;47979
37;36;5.72;5.57;0.57;0.56;48092
36;37;5.57;5.72;0.56;0.57;48205
37;37;5.72;5.72;0.57;0.57;48318
37;39;5.72;6.03;0.57;0.6;48433
38;38;5.88;5.88;0.59;0.59;48546
36;36;5.57;5.57;0.56;0.56;48659
38;38;5.88;5.88;0.59;0.59;48772
36;36;5.57;5.57;0.56;0.56;48885
36;36;5.57;5.57;0.56;0.56;48998
54;28;8.35;4.33;0.84;0.43;49111
36;41;5.57;6.34;0.56;0.63;49224
49;30;7.58;4.64;0.76;0.46;49337
46;36;7.12;5.57;0.71;0.56;49456
37;38;5.72;5.88;0.57;0.59;49569
39;38;6.03;5.88;0.6;0.59;49684
36;37;5.57;5.72;0.56;0.57;49797
38;38;5.88;5.88;0.59;0.59;49910
37;37;5.72;5.72;0.57;0.57;50023
46;46;7.12;7.12;0.71;0.71;50162
37;37;5.72;5.72;0.57;0.57;50275
37;37;5.72;5.72;0.57;0.57;50388
39;39;6.03;6.03;0.6;0.6;50506
64;16;9.9;2.48;0.99;0.25;50619
46;34;7.12;5.26;0.71;0.53;50732
38;36;5.88;5.57;0.59;0.56;50845
36;37;5.57;5.72;0.56;0.57;50958
35;36;5.41;5.57;0.54;0.56;51071
37;36;5.72;5.57;0.57;0.56;51184
38;37;5.88;5.72;0.59;0.57;51297
36;35;5.57;5.41;0.56;0.54;51410
39;39;6.03;6.03;0.6;0.6;51527
36;36;5.57;5.57;0.56;0.56;51640
38;37;5.88;5.72;0.59;0.57;51753
36;36;5.57;5.57;0.56;0.56;51866
37;37;5.72;5.72;0.57;0.57;51979
36;37;5.57;5.72;0.56;0.57;52092
37;37;5.72;5.72;0.57;0.57;52205
37;36;5.72;5.57;0.57;0.56;52318
37;38;5.72;5.88;0.57;0.59;52431
36;37;5.57;5.72;0.56;0.57;52546
36;37;5.57;5.72;0.56;0.57;52659
36;38;5.57;5.88;0.56;0.59;52772
36;36;5.57;5.57;0.56;0.56;52885
38;37;5.88;5.72;0.59;0.57;52998
35;36;5.41;5.57;0.54;0.56;53111
38;39;5.88;6.03;0.59;0.6;53226
37;37;5.72;5.72;0.57;0.57;53339
38;38;5.88;5.88;0.59;0.59;53452
37;38;5.72;5.88;0.57;0.59;53567
29;49;4.49;7.58;0.45;0.76;53680
34;47;5.26;7.27;0.53;0.73;53793
35;36;5.41;5.57;0.54;0.56;53906
37;37;5.72;5.72;0.57;0.57;54019
36;36;5.57;5.57;0.56;0.56;54132
36;36;5.57;5.57;0.56;0.56;54245
36;36;5.57;5.57;0.56;0.56;54358
35;38;5.41;5.88;0.54;0.59;54471
38;37;5.88;5.72;0.59;0.57;54586
36;36;5.57;5.57;0.56;0.56;54699
36;37;5.57;5.72;0.56;0.57;54812
39;40;6.03;6.19;0.6;0.62;54934
49;51;7.58;7.89;0.76;0.79;55091
37;37;5.72;5.72;0.57;0.57;55203
36;36;5.57;5.57;0.56;0.56;55315
35;36;5.41;5.57;0.54;0.56;55427
38;39;5.88;6.03;0.59;0.6;55542
35;36;5.41;5.57;0.54;0.56;55655
33;34;5.11;5.26;0.51;0.53;55767
50;52;7.73;8.04;0.77;0.8;55921
34;35;5.26;5.41;0.53;0.54;56033
35;38;5.41;5.88;0.54;0.59;56145
35;36;5.41;5.57;0.54;0.56;56257
34;35;5.26;5.41;0.53;0.54;56369
37;38;5.72;5.88;0.57;0.59;56481
36;37;5.57;5.72;0.56;0.57;56596
36;38;5.57;5.88;0.56;0.59;56709
45;47;6.96;7.27;0.7;0.73;56853
39;39;6.03;6.03;0.6;0.6;56970
37;39;5.72;6.03;0.57;0.6;57084
40;38;6.19;5.88;0.62;0.59;57200
38;39;5.88;6.03;0.59;0.6;57317
34;36;5.26;5.57;0.53;0.56;57431
39;41;6.03;6.34;0.6;0.63;57551
41;42;6.34;6.5;0.63;0.65;57676
38;38;5.88;5.88;0.59;0.59;57793
39;42;6.03;6.5;0.6;0.65;57912
19;66;2.94;10.21;0.29;1.02;58031
2;72;0.31;11.14;0.03;1.11;58148
0;80;0;12.38;0;1.24;58280
14;64;2.17;9.9;0.22;0.99;58399
42;37;6.5;5.72;0.65;0.57;58516
19;75;2.94;11.6;0.29;1.16;58644
4;76;0.62;11.76;0.06;1.18;58767
29;52;4.49;8.04;0.45;0.8;58886
37;39;5.72;6.03;0.57;0.6;59004
40;41;6.19;6.34;0.62;0.63;59123
39;40;6.03;6.19;0.6;0.62;59243
30;50;4.64;7.73;0.46;0.77;59360
16;69;2.48;10.67;0.25;1.07;59479
44;40;6.81;6.19;0.68;0.62;59608
40;43;6.19;6.65;0.62;0.67;59743
39;41;6.03;6.34;0.6;0.63;59868
