timestamp_s x y theta
13.900000 1.010411 4.574383 1.597552
14.000000 1.009024 4.626350 1.597430
14.100000 1.007805 4.672174 1.597355
14.200000 1.007593 4.699655 1.528545
14.300000 1.010796 4.725611 1.334736
14.400000 1.029530 4.771540 1.015926
14.500000 1.087727 4.834374 0.618420
14.600000 1.188128 4.884189 0.299670
14.700000 1.308122 4.908705 0.105920
14.800000 1.432647 4.916765 0.036983
14.900000 1.557564 4.920731 0.026468
15.000000 1.682523 4.923678 0.020664
15.100000 1.807498 4.926061 0.017459
15.200000 1.932480 4.928133 0.015688
15.300000 2.057466 4.930033 0.014709
15.400000 2.182453 4.931837 0.014167
15.500000 2.307440 4.933590 0.013867
15.600000 2.432429 4.935313 0.013701
15.700000 2.557417 4.937019 0.013609
15.800000 2.682405 4.938717 0.013558
15.900000 2.807394 4.940410 0.013530
16.000000 2.932383 4.942100 0.013514
16.100000 3.057371 4.943789 0.013505
16.200000 3.182360 4.945477 0.013500
16.300000 3.307348 4.947164 0.013497
16.400000 3.432337 4.948851 0.013496
16.500000 3.557326 4.950538 0.013495
16.600000 3.682314 4.952225 0.013495
16.700000 3.807303 4.953912 0.013494
16.800000 3.932291 4.955598 0.013494
16.900000 4.057280 4.957285 0.013494
17.000000 4.182269 4.958972 0.013494
17.100000 4.307257 4.960658 0.013494
17.200000 4.432246 4.962345 0.013494
17.300000 4.557235 4.964032 0.013494
17.400000 4.682223 4.965719 0.013494
17.500000 4.807212 4.967405 0.013494
17.600000 4.932200 4.969092 0.013494
17.700000 5.057189 4.970779 0.013494
17.800000 5.182178 4.972465 0.013494
17.900000 5.307166 4.974152 0.013494
18.000000 5.432155 4.975839 0.013494
18.100000 5.557143 4.977525 0.013494
18.200000 5.682132 4.979212 0.013494
18.300000 5.807121 4.980899 0.013494
18.400000 5.932109 4.982585 0.013494
18.500000 6.055660 4.984253 0.013494
18.600000 6.166885 4.985754 0.013494
18.700000 6.264963 4.987077 0.013494
18.800000 6.351448 4.988244 0.013494
18.900000 6.427711 4.989273 0.013494
19.000000 6.494959 4.990181 0.013494
19.100000 6.554259 4.990981 0.013494
19.200000 6.606550 4.991687 0.013494
19.300000 6.652660 4.992309 0.013494
19.400000 6.681151 4.993255 0.082244
19.500000 6.719226 4.999683 0.275994
19.600000 6.777719 5.025898 0.594744
19.700000 6.845071 5.092824 0.980994
19.800000 6.895358 5.196825 1.262244
19.900000 6.923101 5.316626 1.418494
20.000000 6.938617 5.440288 1.469400
20.100000 6.949684 5.564676 1.495040
20.200000 6.958212 5.689343 1.510166
20.300000 6.965233 5.814131 1.519165
20.400000 6.971352 5.938975 1.524576
20.500000 6.976885 6.062928 1.527870
20.600000 6.981601 6.175250 1.529896
20.700000 6.985595 6.274303 1.531143
20.800000 6.989028 6.361651 1.531912
20.900000 6.992007 6.438678 1.532384
21.000000 6.994608 6.506601 1.532676
21.100000 6.996887 6.566496 1.532855
21.200000 6.998889 6.619312 1.532965
21.300000 7.000651 6.665885 1.533033
21.400000 7.001178 6.693579 1.601837
21.500000 6.998322 6.719258 1.795641
21.600000 6.980442 6.764481 2.114446
21.700000 6.923445 6.827392 2.511951
21.800000 6.824006 6.878117 2.830701
21.900000 6.704490 6.903932 3.024451
22.000000 6.580122 6.913384 3.093918
22.100000 6.455263 6.918444 3.108304
22.200000 6.330328 6.922109 3.116244
22.300000 6.205365 6.925004 3.120628
22.400000 6.080391 6.927473 3.123049
22.500000 5.955411 6.929708 3.124388
22.600000 5.830429 6.931812 3.125129
22.700000 5.705445 6.933844 3.125539
22.800000 5.580461 6.935837 3.125766
22.900000 5.455477 6.937807 3.125892
23.000000 5.330492 6.939765 3.125962
23.100000 5.205507 6.941717 3.126001
23.200000 5.080523 6.943664 3.126022
23.300000 4.955538 6.945610 3.126034
23.400000 4.830553 6.947554 3.126041
23.500000 4.705568 6.949498 3.126045
23.600000 4.580583 6.951441 3.126047
23.700000 4.455598 6.953384 3.126048
23.800000 4.330613 6.955327 3.126049
23.900000 4.205628 6.957270 3.126049
24.000000 4.080643 6.959213 3.126049
24.100000 3.955659 6.961155 3.126049
24.200000 3.830674 6.963098 3.126049
24.300000 3.705689 6.965041 3.126050
24.400000 3.580704 6.966984 3.126050
24.500000 3.455719 6.968927 3.126050
24.600000 3.330734 6.970869 3.126050
24.700000 3.205749 6.972812 3.126050
24.800000 3.080764 6.974755 3.126050
24.900000 2.955779 6.976698 3.126050
25.000000 2.830794 6.978641 3.126050
25.100000 2.705810 6.980584 3.126050
25.200000 2.580825 6.982526 3.126050
25.300000 2.455840 6.984469 3.126050
25.400000 2.330855 6.986412 3.126050
25.500000 2.205870 6.988355 3.126050
25.600000 2.080885 6.990298 3.126050
25.700000 1.956248 6.992235 3.126050
25.800000 1.841887 6.994013 3.126050
25.900000 1.741044 6.995580 3.126050
26.000000 1.652120 6.996962 3.126050
26.100000 1.573707 6.998181 3.126050
26.200000 1.504562 6.999256 3.126050
26.300000 1.443590 7.000204 3.126050
26.400000 1.389825 7.001040 3.126050
26.500000 1.342415 7.001777 3.126050
26.600000 1.310899 7.002536 3.081050
26.700000 1.276907 7.007088 2.912300
26.800000 1.222940 7.027589 2.618550
26.900000 1.155608 7.085241 2.229800
27.000000 1.100979 7.183515 1.923550
27.100000 1.069578 7.301414 1.742300
27.200000 1.052856 7.424725 1.675738
27.300000 1.041672 7.549049 1.644913
27.400000 1.033537 7.673723 1.626744
27.500000 1.027212 7.798542 1.615944
27.600000 1.021969 7.923424 1.609460
27.700000 1.017394 8.047903 1.605518
27.800000 1.013570 8.161807 1.603094
27.900000 1.010396 8.262256 1.601602
28.000000 1.007705 8.350835 1.600684
28.100000 1.005391 8.428946 1.600118
28.200000 1.003383 8.497826 1.599770
28.300000 1.001629 8.558565 1.599555
28.400000 1.000091 8.612124 1.599423
28.500000 0.998741 8.659353 1.599342
28.600000 0.998113 8.690656 1.554283
28.700000 1.000191 8.715722 1.385474
28.800000 1.014068 8.756888 1.091666
28.900000 1.063010 8.818930 0.699148
29.000000 1.156593 8.873715 0.357503
29.100000 1.274218 8.903592 0.140859
29.200000 1.398336 8.914699 0.049214
29.300000 1.523194 8.919974 0.035715
29.400000 1.648120 8.923995 0.028613
29.500000 1.773073 8.927327 0.024691
29.600000 1.898037 8.930278 0.022524
29.700000 2.023007 8.933018 0.021326
29.800000 2.147979 8.935642 0.020663
29.900000 2.272953 8.938202 0.020296
30.000000 2.397927 8.940726 0.020093
30.100000 2.522902 8.943231 0.019980
30.200000 2.647877 8.945724 0.019917
30.300000 2.772853 8.948212 0.019882
30.400000 2.897828 8.950696 0.019863
30.500000 3.022803 8.953178 0.019852
30.600000 3.147779 8.955659 0.019846
30.700000 3.272754 8.958139 0.019843
30.800000 3.397729 8.960619 0.019841
30.900000 3.522705 8.963099 0.019840
31.000000 3.647680 8.965579 0.019840
31.100000 3.772656 8.968059 0.019839
31.200000 3.897631 8.970538 0.019839
31.300000 4.022606 8.973018 0.019839
31.400000 4.147582 8.975498 0.019839
31.500000 4.272557 8.977978 0.019839
31.600000 4.397533 8.980457 0.019839
31.700000 4.522508 8.982937 0.019839
31.800000 4.647483 8.985417 0.019839
31.900000 4.772459 8.987896 0.019839
32.000000 4.897434 8.990376 0.019839
32.100000 5.022410 8.992856 0.019839
32.200000 5.147385 8.995335 0.019839
32.300000 5.272360 8.997815 0.019839
32.400000 5.397336 9.000295 0.019839
32.500000 5.522311 9.002774 0.019839
32.600000 5.647287 9.005254 0.019839
32.700000 5.772262 9.007734 0.019839
32.800000 5.897237 9.010214 0.019839
32.900000 6.020826 9.012666 0.019839
33.000000 6.132153 9.014875 0.019839
33.100000 6.230322 9.016822 0.019839
33.200000 6.316887 9.018540 0.019839
33.300000 6.393221 9.020055 0.019839
33.400000 6.460532 9.021390 0.019839
33.500000 6.519887 9.022568 0.019839
33.600000 6.572226 9.023606 0.019839
33.700000 6.618379 9.024522 0.019839
