timestamp_s x y theta
0.000000 1.666838 1.977056 0.003746
0.100000 1.683677 1.977119 0.003746
0.200000 1.702515 1.977189 0.003746
0.300000 1.723354 1.977267 0.003746
0.400000 1.746192 1.977353 0.003746
0.500000 1.771031 1.977446 0.003746
0.600000 1.797869 1.977546 0.003746
0.700000 1.826707 1.977654 0.003746
0.800000 1.856707 1.977767 0.003746
0.900000 1.886707 1.977879 0.003746
1.000000 1.916707 1.977992 0.003746
1.100000 1.946707 1.978104 0.003746
1.200000 1.976706 1.978216 0.003746
1.300000 2.006706 1.978329 0.003746
1.400000 2.036706 1.978441 0.003746
1.500000 2.066706 1.978554 0.003746
1.600000 2.096706 1.978666 0.003746
1.700000 2.126705 1.978778 0.003746
1.800000 2.156705 1.978891 0.003746
1.900000 2.186705 1.979003 0.003746
2.000000 2.216705 1.979115 0.003746
2.100000 2.246705 1.979228 0.003746
2.200000 2.276704 1.979340 0.003746
2.300000 2.306704 1.979453 0.003746
2.400000 2.336704 1.979565 0.003746
2.500000 2.366704 1.979677 0.003746
2.600000 2.396703 1.979790 0.003746
2.700000 2.426703 1.979902 0.003746
2.800000 2.456703 1.980015 0.003746
2.900000 2.486703 1.980127 0.003746
3.000000 2.516703 1.980239 0.003746
3.100000 2.546702 1.980352 0.003746
3.200000 2.576702 1.980464 0.003746
3.300000 2.606702 1.980576 0.003746
3.400000 2.636702 1.980689 0.003746
3.500000 2.666702 1.980801 0.003746
3.600000 2.696701 1.980914 0.003746
3.700000 2.726701 1.981026 0.003746
3.800000 2.756701 1.981138 0.003746
3.900000 2.786701 1.981251 0.003746
4.000000 2.816701 1.981363 0.003746
4.100000 2.846700 1.981476 0.003746
4.200000 2.876700 1.981588 0.003746
4.300000 2.906700 1.981700 0.003746
4.400000 2.936700 1.981813 0.003746
4.500000 2.966699 1.981925 0.003746
4.600000 2.996699 1.982037 0.003746
4.700000 3.026699 1.982150 0.003746
4.800000 3.056699 1.982262 0.003746
4.900000 3.086699 1.982375 0.003746
5.000000 3.116698 1.982487 0.003746
5.100000 3.146698 1.982599 0.003746
5.200000 3.176698 1.982712 0.003746
5.300000 3.206698 1.982824 0.003746
5.400000 3.236698 1.982937 0.003746
