timestamp,Da3_t1,Da3_t2,Da6_t1,Da6_t2,Da7_t1,Da7_t2,Da8_t1,Da8_t2,Da9_t1,Da9_t2
0,5.2094,5.519,1.4446,1.0381,8.3957,8.4614,6.6916,7.0199,3.4427,3.7398
262,5.2376,5.5377,1.2852,1.0194,8.352,8.4114,6.6791,7.2294,3.499,3.7273
524,5.2595,5.5002,1.3227,1.0319,8.3488,8.3582,6.6759,7.0824,3.4771,3.7116
786,5.1907,5.4877,1.3196,1.0037,8.3207,8.402,6.6759,7.1731,3.4865,3.7492
1048,5.0906,5.5252,1.2977,0.9912,8.3238,8.4364,6.6541,7.0981,3.4865,3.771
1310,5.1531,5.4815,1.2633,0.9912,8.352,8.452,6.6884,7.0324,3.4646,3.7335
1572,5.1469,5.5503,1.3508,0.9881,8.352,8.4895,6.6916,7.0355,3.4834,3.7617
1834,5.2188,5.4846,1.3196,1.0444,8.3457,8.4364,6.7228,6.6134,3.5178,3.746
2096,5.1875,5.5628,1.3977,1.0069,8.3926,8.4645,6.6884,6.504,3.5115,3.7241
2358,5.1281,5.5565,1.4196,1.0194,8.3488,8.3989,6.6853,6.8323,3.4709,3.7054
2620,5.15,5.4439,1.4446,0.9693,8.3989,8.4395,6.6509,6.7041,3.4677,3.7273
2882,5.1313,5.4377,1.3758,1.1757,8.3426,8.4208,6.6728,6.5415,3.4177,3.721
3144,5.0843,5.4408,1.4603,1.1601,8.3395,8.4208,6.6697,6.8167,3.3896,3.6585
3406,5.0468,5.4002,1.3258,1.085,8.3676,8.3957,6.6728,6.6791,3.3864,3.6428
3668,5.0593,5.4095,1.3321,1.0725,8.3645,8.4364,6.6759,6.629,3.4333,3.6647
3930,4.9905,5.4283,1.4009,1.1101,8.3395,8.4208,6.7072,6.6165,3.4677,3.6116
4192,5.0343,5.347,1.379,1.0913,8.3332,8.4208,6.6853,6.6384,3.4615,3.6397
4454,4.953,5.322,1.3977,1.0944,8.3395,8.4082,6.7197,6.6134,3.4677,3.6272
4716,4.9655,5.347,1.4478,1.1226,8.3551,8.4301,6.6509,6.6322,3.449,3.6554
4978,4.9968,5.3064,1.4071,1.085,8.3363,8.3989,6.6603,6.6415,3.4646,3.6053
5240,4.9499,5.3032,1.3821,1.1288,8.3488,8.4051,6.701,6.6259,3.4365,3.6428
5502,4.9374,5.3001,1.4165,1.1757,8.3395,8.402,6.6916,6.5821,3.4427,3.6804
5764,4.8811,5.2501,1.4478,1.1507,8.3426,8.3895,6.6697,6.5946,3.4365,3.6366
6026,4.8874,5.2532,1.454,1.2039,8.352,8.3676,6.6759,6.6415,3.3958,3.6116
6288,4.9374,5.2595,1.4446,1.2132,8.3207,8.3613,6.7354,6.6509,3.4177,3.5709
6550,4.9217,5.2251,1.454,1.1882,8.3051,8.3613,6.7354,6.6978,3.3739,3.5866
6812,4.8905,5.2282,1.4665,1.1288,8.3051,8.3645,6.7322,6.7041,3.4208,3.549
7074,4.8905,5.2188,1.4759,1.1538,8.2863,8.3613,6.7135,6.701,3.4052,3.5615
7336,4.8874,5.2251,1.4603,1.1601,8.3082,8.3363,6.6791,6.6759,3.3958,3.5647
7598,4.8592,5.2595,1.4822,1.2101,8.255,8.3395,6.7103,6.6884,3.3552,3.5678
7860,4.8655,5.2219,1.4822,1.1288,8.2707,8.3363,6.7041,6.7135,3.3739,3.5584
8122,4.8655,5.2251,1.504,1.2195,8.255,8.3051,6.7072,6.6947,3.3802,3.5303
8384,4.8623,5.2188,1.5322,1.2601,8.23,8.3019,6.7135,6.6853,3.3771,3.549
8646,4.8467,5.2032,1.5134,1.2727,8.2363,8.3082,6.7479,6.6541,3.3645,3.5522
8908,4.8404,5.2,1.5259,1.232,8.2019,8.2832,6.7447,6.6634,3.327,3.5365
9170,4.8467,5.1969,1.5322,1.257,8.1894,8.2769,6.7385,6.6634,3.352,3.5428
9432,4.8592,5.15,1.5353,1.2289,8.1956,8.2707,6.7354,6.6447,3.327,3.524
9694,4.8311,5.1438,1.5416,1.2414,8.1862,8.2644,6.7666,6.629,3.3208,3.5209
9956,4.7998,5.1406,1.5541,1.3008,8.1706,8.2519,6.7447,6.6541,3.3208,3.4865
10218,4.7842,5.1469,1.5697,1.2883,8.1831,8.2456,6.7291,6.701,3.3333,3.5178
10480,4.7842,5.1313,1.5853,1.2789,8.1425,8.2019,6.7729,6.701,3.3051,3.4646
10742,4.7748,5.1187,1.576,1.3102,8.1518,8.205,6.7447,6.7228,3.2926,3.4896
11004,4.756,5.1438,1.5916,1.2664,8.1237,8.2081,6.7447,6.7135,3.2832,3.4896
11266,4.7654,5.1094,1.5978,1.2914,8.0987,8.2144,6.7354,6.7166,3.2645,3.4865
11528,4.7466,5.1313,1.5885,1.2852,8.1143,8.205,6.7072,6.7135,3.2707,3.4802
11790,4.7216,5.1125,1.6166,1.3321,8.1081,8.2175,6.7197,6.6791,3.2895,3.4802
12052,4.7091,5.075,1.651,1.2633,8.1206,8.1894,6.726,6.6853,3.2582,3.4709
12314,4.6997,5.0625,1.6729,1.3633,8.0799,8.155,6.7541,6.6697,3.2457,3.4365
12576,4.6904,5.003,1.6635,1.3758,8.0612,8.1737,6.7166,6.6791,3.2426,3.4396
12838,4.6653,4.978,1.6729,1.3414,8.0987,8.1737,6.7635,6.6978,3.2395,3.4396
13100,4.6653,4.9499,1.6604,1.404,8.0799,8.1675,6.7541,6.7103,3.2582,3.4302
13362,4.6435,4.9812,1.6729,1.4009,8.0674,8.1612,6.7385,6.726,3.2363,3.3583
13624,4.6435,5.0187,1.651,1.3633,8.0987,8.155,6.7322,6.7291,3.227,3.3739
13886,4.5934,4.978,1.7042,1.3946,8.0862,8.1612,6.7416,6.726,3.2457,3.3645
14148,4.6153,4.9874,1.7261,1.3571,8.058,8.1612,6.7666,6.7103,3.2301,3.3176
14410,4.5778,4.9561,1.7542,1.3883,8.0924,8.1581,6.7447,6.7135,3.252,3.327
14672,4.5965,4.9311,1.7104,1.3602,8.0893,8.1581,6.7385,6.6884,3.2301,3.3176
14934,4.5622,4.8342,1.7167,1.404,8.0737,8.1612,6.7385,6.6978,3.2363,3.3302
15196,4.5653,4.7935,1.7354,1.4352,8.058,8.1487,6.7385,6.6603,3.2426,3.3333
15458,4.5153,4.7779,1.7323,1.3977,8.0455,8.1393,6.7197,6.6666,3.2238,3.3395
15720,4.5121,4.8186,1.7479,1.4134,8.0518,8.0956,6.7228,6.6884,3.227,3.3114
15982,4.4527,4.7717,1.7761,1.3852,8.0174,8.1143,6.7135,6.6697,3.2113,3.3395
16244,4.4715,4.7842,1.773,1.4321,8.033,8.0924,6.7385,6.6791,3.1926,3.3208
16506,4.4277,4.756,1.7792,1.4352,8.0455,8.0737,6.7666,6.6884,3.1894,3.3051
16768,4.4214,4.7779,1.7511,1.3883,8.0111,8.0799,6.7604,6.7103,3.1863,3.3145
17030,4.4183,4.7529,1.7667,1.3883,8.0205,8.0612,6.7416,6.7072,3.1769,3.2989
17292,4.4246,4.7373,1.7636,1.4196,7.9674,8.0643,6.7635,6.7041,3.1988,3.2989
17554,4.4214,4.7216,1.823,1.3852,7.9611,8.0393,6.7416,6.7197,3.202,3.327
17816,4.4246,4.7373,1.8042,1.5072,7.9799,8.0455,6.751,6.7385,3.1863,3.2989
18078,4.4246,4.7216,1.8074,1.4884,7.9642,8.0549,6.7823,6.7479,3.1988,3.3176
18340,4.4246,4.7248,1.7948,1.4853,7.958,8.0674,6.7635,6.7416,3.1957,3.3083
18602,4.4183,4.706,1.8042,1.454,7.9705,8.0612,6.7791,6.7354,3.1832,3.302
18864,4.3902,4.6841,1.8761,1.4352,7.9142,8.058,6.7729,6.7228,3.1644,3.2926
19126,4.3527,4.6935,1.8543,1.4446,7.9017,8.0705,6.7729,6.6978,3.1707,3.2864
19388,4.3433,4.6966,1.8543,1.4509,7.9361,8.0737,6.8135,6.7135,3.1832,3.2864
19650,4.3183,4.6622,1.8668,1.4728,7.8986,8.0612,6.7791,6.6853,3.1613,3.2614
19912,4.3495,4.6247,1.848,1.4696,7.9142,8.0705,6.776,6.6947,3.1644,3.2457
20174,4.3214,4.706,1.8543,1.4884,7.9236,8.0737,6.7729,6.6947,3.155,3.2551
20436,4.337,4.6247,1.8887,1.4947,7.8954,8.0674,6.7885,6.7135,3.1363,3.252
20698,4.3089,4.7091,1.8887,1.5134,7.933,8.033,6.7541,6.726,3.1269,3.2395
20960,4.2807,4.5465,1.9512,1.5384,7.9361,8.0424,6.7854,6.7197,3.1207,3.2676
21222,4.2745,4.6653,1.9293,1.5697,7.9111,8.0518,6.8041,6.7541,3.1175,3.2551
21484,4.3683,4.6372,1.9262,1.5728,7.9142,8.0424,6.7541,6.7572,3.0988,3.2426
21746,4.2995,4.6184,1.9293,1.5916,7.9361,8.0361,6.7823,6.7635,3.0956,3.2426
22008,4.2807,4.5934,1.9512,1.6166,7.9486,8.0236,6.776,6.776,3.1081,3.2082
22270,4.2682,4.5496,1.9387,1.6072,7.9236,7.9924,6.751,6.7854,3.0737,3.2207
22532,4.2776,4.4183,1.9793,1.6041,7.8673,8.0455,6.776,6.7729,3.0487,3.2176
22794,4.2057,4.5434,2.0137,1.6104,7.9111,8.0236,6.8041,6.7635,3.0331,3.2051
23056,4.237,4.4934,2.0325,1.626,7.9173,8.0017,6.8104,6.7541,3.0487,3.2176
23318,4.2588,4.484,2.0325,1.6166,7.8735,7.9705,6.826,6.7604,3.0394,3.2082
23580,4.2932,4.5496,2.0731,1.6166,7.8954,7.9736,6.8229,6.7823,3.0519,-0.4065
23842,4.2213,4.5121,2.0419,1.6666,7.8204,7.9924,6.8167,6.7823,3.03,3.1957
24104,4.2495,4.4558,2.0731,1.6385,7.7954,7.9392,6.8167,6.7916,3.0331,3.202
24366,4.2495,4.509,2.1075,1.6635,7.7704,7.958,6.8354,6.7854,3.0487,3.1988
24628,4.2276,4.4934,2.0794,1.6979,7.7203,7.9204,6.851,6.776,2.9893,3.1863
24890,4.1994,4.4527,1.3196,1.7042,7.7422,7.8986,6.8417,6.7635,3.0018,3.1769
25152,4.1807,4.4277,2.0825,1.7261,7.7203,7.9111,6.8479,6.7604,1.8511,3.1801
25414,4.1807,4.4371,2.0731,1.7323,7.7203,7.9079,6.8417,6.7635,2.9393,3.155
25676,4.1306,4.4371,2.1294,1.7261,7.7547,7.8454,6.8542,6.7697,2.9862,3.1613
25938,4.0931,4.4027,2.1294,1.7448,7.7516,7.836,6.8354,6.7666,2.9831,3.1457
26200,4.1088,4.4027,2.1826,1.7573,7.7453,7.8986,6.8636,6.776,2.9987,3.0956
26462,4.1119,4.4308,2.1701,1.8011,7.7328,7.8329,6.8573,6.7635,2.9737,3.1207
26724,4.0994,4.4183,2.1795,1.8386,7.7453,7.8548,6.8667,6.7948,2.9549,3.1457
26986,4.09,4.3745,2.1857,1.8167,7.7453,7.8329,6.8698,6.7885,2.9143,3.1332
27248,4.0806,4.3777,2.1857,1.8324,7.7766,7.8861,6.8354,6.776,2.9487,3.1363
27510,4.0462,4.3339,2.1888,1.8199,7.7109,7.8861,6.8417,6.7885,2.9424,3.1394
27772,4.0775,4.3652,2.1763,1.8793,7.639,7.9486,6.8573,6.7979,2.9143,3.1113
28034,4.0243,4.362,2.2482,1.8386,7.6484,7.9298,6.8604,6.801,2.9237,3.1207
28296,4.0056,4.3401,2.2107,1.848,7.6046,7.9267,6.8573,6.801,1.7792,3.0988
28558,3.9962,4.312,2.2076,1.8511,7.6046,7.9361,6.8636,6.801,2.9893,3.0988
28820,3.9962,4.3183,2.2357,1.8605,7.5984,7.9361,6.8573,6.8198,2.9862,3.0769
29082,3.9899,4.3089,2.2107,1.9168,7.5921,7.9204,6.8667,6.826,2.9987,3.0706
29344,4.0306,4.2964,2.2326,1.9105,7.614,7.9267,6.8917,6.8542,2.9643,3.0487
29606,3.9743,4.2776,2.2858,1.9262,7.5984,7.9142,6.8854,6.8636,2.9674,3.0831
29868,3.9649,4.2682,2.2951,1.9199,7.589,7.9267,6.8823,6.8823,2.9581,3.0831
30130,3.9555,4.2588,2.3233,1.9793,7.5796,7.9986,6.8886,6.8761,2.9581,3.0737
30392,3.968,4.2338,2.3389,1.9356,7.5734,8.0049,6.9073,6.8323,2.9612,3.0487
30654,3.9493,4.2026,2.3202,1.9731,7.539,8.549,6.9542,6.8385,2.9518,3.0706
30916,3.9149,4.1994,2.3577,1.9574,7.5702,8.6928,6.9574,6.8573,2.9487,3.0456
31178,3.868,4.2213,2.3608,1.9981,7.5452,8.7835,7.0011,6.8417,2.9455,3.0487
31440,3.8993,4.2463,2.3546,2.0325,7.5421,8.2019,6.9824,6.851,2.9674,3.0456
31702,3.8899,4.2338,2.3702,1.9699,7.5077,7.8173,6.9855,6.8354,2.9924,3.0394
31964,3.843,4.1963,2.3577,2.0294,7.5202,7.8579,7.0011,6.8229,2.9956,2.9643
32226,3.8336,4.1525,2.3764,2.0231,7.5296,7.8767,6.9918,6.8354,2.9737,3.0331
32488,3.8211,4.1838,2.3983,1.9856,7.4983,7.861,7.0105,6.8417,3.005,3.0112
32750,3.8023,4.2088,2.3546,2.0106,7.5077,7.8861,7.0199,6.8448,3.0112,2.9987
33012,3.8086,4.1901,2.3452,1.9918,7.5077,7.8642,7.0324,6.8636,3.0206,3.0143
33274,3.8273,4.1619,2.3952,2.0231,7.4921,7.9048,7.0136,6.8698,3.0675,3.0143
33536,3.8023,4.1369,2.3608,2.0169,7.4608,7.8954,7.0293,6.8792,3.0237,2.9612
33798,3.7648,4.1494,2.4046,2.0575,7.4889,7.8391,7.0387,6.8886,3.1332,3.0081
34060,3.7429,4.1181,2.4171,2.0856,7.4796,7.8454,7.0387,6.8761,3.1801,3.005
34322,3.7273,4.1306,2.3796,2.0606,7.4514,7.8923,7.0355,6.9011,3.1769,3.0018
34584,3.7429,4.1275,2.4359,2.0606,7.4577,7.8704,7.0293,6.8854,3.4271,2.9862
34846,3.7648,4.0962,2.4484,2.095,7.4514,7.7766,7.0387,6.8761,3.3552,3.0018
35108,3.771,4.0775,2.4577,2.1325,7.4577,7.761,7.0543,6.8948,3.4396,2.9674
35370,3.7148,4.0525,2.4671,2.1357,7.442,7.7328,7.0637,6.8917,3.3739,2.9768
35632,3.6679,4.0525,2.4921,2.0982,7.4264,7.7328,7.0668,6.8917,3.3176,2.9768
35894,3.6835,4.0368,2.5265,2.1263,7.4389,7.639,7.0387,6.948,3.352,2.9393
36156,3.6679,4.0587,2.539,2.1263,7.4139,7.6359,7.0543,6.9011,3.2958,2.9643
36418,3.6679,3.9993,2.514,2.1888,7.4201,7.6484,7.0418,6.9073,3.2551,2.9581
36680,3.6428,4.0212,2.514,2.2045,7.417,7.6547,7.0793,6.9073,3.2551,2.9643
36942,3.6585,3.9962,2.514,2.1607,7.4139,7.6203,7.0324,6.9605,3.2082,2.9706
37204,3.6522,3.9931,2.5547,2.192,7.4295,7.6578,7.0668,6.9574,3.2332,2.9549
37466,3.6178,3.9805,2.5265,2.2045,7.4108,7.6453,7.0543,6.9574,3.2426,2.9674
37728,3.6022,3.9462,2.5797,2.217,7.3514,7.6453,7.0387,6.9699,3.1894,2.9581
37990,3.6022,3.9336,2.5891,2.2545,7.4014,7.5796,7.0449,6.9761,3.1644,2.9362
38252,3.6272,3.8993,2.6235,2.2795,7.3701,7.5765,7.0762,6.9699,3.1582,2.9737
38514,3.5803,3.9305,2.6141,2.2514,7.3545,7.6453,7.0512,6.9886,3.1582,2.9674
38776,3.5928,3.9368,2.6391,2.2983,7.3326,7.3983,7.0668,6.9949,3.1738,2.9455
39038,3.5959,3.8867,2.7016,2.2983,7.3263,7.4796,7.0699,7.0043,3.155,2.9174
39300,3.5615,3.8523,2.736,2.3108,7.3326,7.5077,7.0637,6.9918,3.1519,2.9299
39562,3.5522,3.8555,2.7454,2.3514,7.3388,7.4858,7.0699,6.9855,3.1175,2.9111
39824,3.5428,3.868,2.7423,2.3639,7.3295,7.5108,7.0606,7.0011,3.1113,2.8768
40086,3.5365,3.8711,2.7767,2.3421,7.3357,7.5358,7.1043,6.998,3.1363,2.8955
40348,3.4959,3.8461,2.8298,2.3796,7.3044,7.514,7.1137,6.998,3.1332,2.8924
40610,3.4834,3.8211,2.8986,2.3858,7.3201,7.4952,7.1106,7.0199,3.0925,2.8986
40872,3.4834,3.8211,2.8705,2.3796,7.2919,7.4452,7.1043,7.0168,3.0769,2.9362
41134,3.4615,3.8148,2.7767,2.3952,7.3076,7.5202,7.1012,7.0074,3.0487,2.8861
41396,3.4302,3.818,2.8736,2.414,7.3295,7.3826,7.0949,7.0136,3.0737,2.9362
41658,3.4427,3.7867,2.8549,2.4171,7.3044,7.3232,7.1293,7.0262,3.055,2.9299
41920,3.4333,3.7804,2.8705,2.4484,7.2919,7.367,7.1231,7.0543,3.0737,2.8955
42182,3.4521,3.7554,2.8893,2.4515,7.2857,7.3639,7.12,7.023,2.9987,2.9237
42444,3.4396,3.7398,2.8799,2.4546,7.2701,7.3951,7.1168,7.0324,2.9737,2.8768
42706,3.3958,3.746,2.9049,2.4828,7.2794,7.3639,7.1387,7.0418,2.9768,2.8955
42968,3.4115,3.721,2.9674,2.4765,7.2794,7.4108,7.1262,7.0574,2.9862,2.858
43230,3.3739,3.7179,2.8924,2.5172,7.2388,7.4358,7.1293,7.0449,2.9862,2.8799
43492,3.3552,3.6991,2.9205,2.489,7.2294,7.4108,7.1262,7.0262,2.9893,2.8611
43754,3.3552,3.6897,2.9487,2.5265,7.2607,7.4295,7.1231,7.0168,2.9706,2.8705
44016,3.3302,3.6835,2.9674,2.5078,7.2325,7.4139,7.1325,7.048,2.9487,2.0919
44278,3.3395,3.646,2.9487,2.5328,7.2013,7.442,7.145,7.048,2.9362,2.9143
44540,3.352,3.6647,2.9393,2.5641,7.2263,7.3701,7.145,7.0543,2.9549,2.8955
44802,3.3583,3.6366,2.9612,2.5422,7.2263,7.3201,7.1669,7.0449,2.9237,2.8674
45064,3.3145,3.6303,2.9424,2.5609,7.2263,7.3451,7.17,7.048,2.9174,2.8674
45326,3.3051,3.6772,2.9299,2.5578,7.2513,7.3639,7.1888,7.0168,2.9143,2.8392
45588,3.2926,3.5772,2.9518,2.6016,7.22,7.4201,7.2075,6.998,2.9049,2.8674
45850,3.2739,3.5428,2.9518,2.6172,7.2388,7.3889,7.2231,7.0011,2.9143,2.8705
46112,3.2739,3.6147,2.9862,2.6329,7.195,7.392,7.1888,7.0324,2.9018,2.8642
46374,3.277,3.5991,2.9706,2.6203,7.1731,7.4201,7.2106,7.0324,2.9143,2.883
46636,3.2332,3.5615,2.9674,2.6141,7.2106,7.3983,7.1888,7.0512,2.9205,2.8611
46898,3.2489,3.5959,2.9706,2.6235,7.1888,7.417,7.2231,7.0512,2.9299,2.8392
47160,3.2176,3.5928,3.0112,2.6829,7.2013,7.3889,7.1919,7.0543,2.9143,2.8768
47422,3.1988,3.4458,2.9737,2.6391,7.1669,7.4201,7.2388,7.0262,2.9111,2.8611
47684,3.1894,3.3958,3.0081,2.636,7.1637,7.2857,7.2732,7.0355,2.9111,2.8455
47946,3.13,3.3989,3.0081,2.661,7.1731,7.2669,7.2482,7.0418,2.8768,2.808
48208,3.1519,3.3802,3.005,2.7079,7.1512,7.2419,7.2732,7.0324,2.9018,2.7986
48470,3.1769,3.3583,3.0112,2.7016,7.1575,7.3107,7.2763,7.0418,2.8799,2.8424
48732,3.1144,3.3927,3.0237,2.7392,7.1512,7.3107,7.2763,7.0731,2.883,2.8799
48994,3.1269,3.4271,2.9831,2.7298,7.1575,7.3326,7.2419,7.0981,2.9049,2.8173
49256,3.055,3.4208,3.03,2.808,7.1481,7.3076,7.2544,7.1043,2.8642,2.8705
49518,3.08,3.3927,3.0081,2.8048,7.1168,7.3107,7.2325,7.1575,2.9049,2.8392
49780,3.0831,3.3739,3.0644,2.7829,7.1231,7.2919,7.2357,7.1762,2.8424,2.8361
50042,3.0894,3.3552,3.0675,2.8111,7.145,7.2701,7.2701,7.17,2.8517,2.8705
50304,3.0644,3.3083,3.055,2.8361,7.1106,7.2763,7.2638,7.145,2.8142,2.9111
50566,3.0831,3.2832,2.9831,2.8298,7.1293,7.2888,7.2701,7.1325,2.8893,2.8611
50828,3.0237,3.1832,2.9706,2.8486,7.0949,7.2857,7.2826,7.1043,2.8799,2.8361
51090,3.0519,3.2145,2.9674,2.8455,7.1012,7.2607,7.3138,7.0824,2.8893,2.8142
51352,3.0425,3.1582,2.9455,2.8298,7.1293,7.245,7.3076,7.1106,2.883,2.8173
51614,3.0175,3.1613,2.9455,2.8736,7.1012,7.2888,7.3201,7.1262,2.8736,2.808
51876,3.0237,3.1269,2.9424,2.8674,7.0762,7.2544,7.3076,7.1168,2.8705,2.8048
52138,3.0143,3.1363,2.9737,2.8611,7.0824,7.2575,7.3076,7.1106,2.8705,2.8205
52400,2.9768,3.1519,2.9487,2.8486,7.0824,7.2075,7.317,7.12,2.8799,2.8111
52662,2.9956,3.0956,2.9612,2.9237,7.0887,7.2294,7.317,7.1794,2.8611,2.7923
52924,2.9487,3.1207,2.9424,2.9111,7.0981,7.22,7.2951,7.1512,2.8455,2.8173
53186,2.9455,3.1113,2.9643,2.9268,7.0793,7.2106,7.3076,7.1637,2.8486,2.833
53448,2.9299,3.13,2.9674,2.9111,7.0668,7.2231,7.3201,7.1669,2.858,2.8173
53710,2.9268,3.13,2.9799,2.9049,7.0918,7.245,7.3607,7.1794,2.8424,2.8111
53972,2.908,3.1207,2.9831,2.9674,7.0355,7.2357,7.3138,7.1731,2.8298,2.7861
54234,2.9018,3.1113,2.9987,2.9924,7.0449,7.2419,7.3201,7.195,2.8267,2.8111
54496,2.8642,3.1207,3.0831,2.9518,7.0136,7.195,7.3451,7.1762,2.833,2.7892
54758,2.8674,3.1175,3.1676,2.9737,7.0262,7.1731,7.3514,7.2106,2.8236,2.8111
55020,2.8736,3.105,3.3583,2.9768,7.0168,7.17,7.3482,7.195,2.833,2.7955
55282,2.8236,3.1238,3.3302,3.005,7.0105,7.17,7.3764,7.2419,2.8173,2.7923
55544,2.8361,3.1113,3.7335,3.0175,7.0293,7.2044,7.3951,7.2513,2.045,2.7673
55806,2.8205,3.1363,3.6178,3.0237,7.0324,7.1825,7.367,7.2294,2.8267,2.7861
56068,2.8267,3.1019,3.721,3.0394,7.0262,7.2013,7.3764,7.2325,2.8236,2.7673
56330,2.808,3.0831,3.8336,3.0675,7.0105,7.2138,7.3576,7.245,2.8142,2.7829
56592,2.7986,3.0831,3.696,3.1113,6.9918,7.1919,7.3576,7.2231,2.8017,2.7736
56854,2.7986,3.0706,3.7679,3.0863,6.9855,7.1387,7.3639,7.22,2.8142,2.7923
57116,2.7736,3.0675,3.7648,3.0706,6.9667,7.1356,7.4014,7.245,2.808,2.7611
57378,2.7704,3.005,3.7617,3.0863,6.9918,7.1262,7.3951,7.2669,2.8205,2.7642
57640,2.7517,3.0175,3.7179,3.0831,6.973,7.1168,7.3983,7.2607,2.8392,2.7767
57902,2.7329,3.0487,3.6991,3.1207,6.9761,7.0856,7.442,7.2419,2.8298,2.7579
59126,2.6798,2.9956,3.7085,3.1738,6.9793,7.0011,7.5702,7.2701,2.8705,2.7736
59388,2.711,2.9987,3.7523,3.1832,6.9605,6.9855,7.5202,7.2763,2.7986,2.7548
59650,2.6422,2.9862,3.7085,3.1988,6.9636,6.998,7.514,7.3044,2.8611,2.7923
59912,2.6641,2.9831,3.6991,3.1676,6.9323,7.0574,7.4764,7.3076,2.858,2.7673
60174,2.6485,2.9111,3.7335,3.2207,6.9198,7.1106,7.4608,7.3295,2.8517,2.7704
60436,2.6735,2.9111,3.8054,3.2176,6.9292,7.1012,7.4702,7.317,2.8111,2.7642
60698,2.6391,2.9018,3.7836,3.2676,6.9417,7.0949,7.4796,7.3201,2.8267,2.7485
60960,2.636,2.9299,3.7836,3.2489,6.9292,7.0543,7.467,7.3107,2.8267,2.7517
61222,2.6047,2.8955,3.8242,3.277,6.9198,7.0762,7.4764,7.3076,2.8517,2.7548
61484,2.6297,2.8736,3.7929,3.2864,6.898,7.0293,7.4702,7.3107,2.8642,2.7204
61746,2.5953,2.8298,3.7867,3.3176,6.9386,7.0762,7.4983,7.342,2.8267,2.736
62008,2.5828,2.8361,3.8023,3.327,6.923,7.0762,7.5202,7.3482,2.8611,2.7329
62270,2.5734,2.8267,3.7398,3.3239,6.8823,7.0606,7.4921,7.3514,2.858,2.7048
62532,2.5953,2.8142,3.7617,3.3145,6.8761,7.0981,7.4858,7.3482,2.8486,2.736
62794,2.5797,2.8298,3.8711,3.327,6.8761,7.0449,7.5108,7.3482,2.8361,2.7736
63056,2.5641,2.8111,3.8555,3.3489,6.8761,7.0293,7.5421,7.3607,2.833,2.7861
63318,2.5516,2.8048,3.8054,3.3552,6.8761,6.9605,7.539,7.3295,2.833,2.7767
63580,2.5265,2.8017,3.8367,3.3677,6.8948,6.9667,7.5202,7.3607,2.883,2.7798
63842,2.5172,2.7767,3.8336,3.3896,6.1194,6.9949,7.5327,7.4076,2.8611,2.7767
64104,2.5297,2.8017,3.8961,3.3896,6.8698,6.9667,7.5609,7.3983,2.8111,2.7861
64366,2.5047,2.7892,3.9305,3.4177,6.8604,6.9667,7.5421,7.4076,2.8736,2.7767
64628,2.4828,2.7673,3.8836,3.4521,6.851,6.9918,7.5859,7.3951,2.8517,2.7892
64890,2.5109,2.7392,3.8836,3.4521,6.8667,6.9793,7.589,7.3951,2.883,2.808
65152,2.4765,2.7736,3.9524,3.4427,6.8542,6.9292,7.6015,7.3951,2.8486,2.7861
65414,2.4734,2.7329,3.9399,3.3989,6.8323,6.9355,7.614,7.3951,2.8705,2.7767
65676,2.4546,2.6798,3.8993,3.474,6.8417,6.923,7.5984,7.3795,2.8549,2.7892
65938,2.4359,2.6891,3.9211,3.474,6.8448,6.9292,7.6078,7.417,2.858,2.7736
66200,2.4265,2.686,3.9493,3.4771,6.8573,6.9292,7.6265,7.4358,2.8799,2.7892
66462,2.4421,2.6297,3.9649,3.4928,6.8886,6.9355,7.614,7.4545,2.8799,2.7673
66724,2.3952,2.6078,3.9555,3.4834,6.8917,6.9105,7.6234,7.467,2.9362,2.7517
66986,2.3921,2.6266,3.9211,3.5084,6.8448,6.9011,7.6672,7.4796,2.8986,2.7454
67248,2.3858,2.6235,3.9368,3.5303,6.5071,6.9105,7.7078,7.4952,2.8955,2.7611
67510,2.3702,2.5328,4.0243,3.5365,6.826,6.9042,7.7328,7.5171,2.9268,2.7829
67772,2.3452,2.5641,3.9993,3.5522,6.8448,6.9167,7.6828,7.5577,2.9111,2.8205
68034,2.3389,2.5641,3.9962,3.5647,6.851,6.898,7.6609,7.589,2.908,2.8048
68296,2.3514,2.5609,3.9931,3.5928,6.8354,6.9198,7.6734,7.5609,2.9674,2.8236
68558,2.3233,2.5578,4.0024,3.549,6.8229,6.9323,7.6953,7.5483,2.9362,2.7767
68820,2.2858,2.5203,4.0024,3.5709,6.8292,6.9011,7.6265,7.5202,2.9049,2.8298
69082,2.317,2.5516,4.0056,3.5991,6.8198,6.9011,7.6296,7.4952,2.8986,2.8236
69344,2.2983,2.5015,4.0056,3.6241,6.8104,6.8823,7.6296,7.5171,2.9268,2.7798
69606,2.2826,2.4953,4.0368,3.621,6.8323,6.8698,7.6015,7.5108,2.9268,2.7892
69868,2.3077,2.5516,4.04,3.5991,6.8229,6.8823,7.5859,7.4796,-0.6598,2.8298
70130,2.242,2.5265,4.0556,3.5991,6.826,6.8573,7.6078,7.5108,2.9424,2.8298
70392,2.2451,2.4577,4.0962,3.6022,6.801,6.8792,7.5515,7.4983,2.9737,2.7986
70654,2.292,2.4234,4.09,3.5834,6.8135,6.8698,7.3983,7.5233,2.9862,2.8173
