timestamp_s x y theta
0.000000 2.096165 2.050373 0.323731
0.100000 2.198756 2.096810 0.529981
0.200000 2.285192 2.152992 0.611231
0.300000 2.368114 2.209940 0.567481
0.400000 2.461652 2.261114 0.398731
0.500000 2.573582 2.295202 0.191809
0.600000 2.695033 2.311563 0.076162
0.700000 2.819162 2.317064 0.012327
0.800000 2.943932 2.316407 -0.022941
0.900000 3.068795 2.312327 -0.042439
1.000000 3.193631 2.306353 -0.053227
1.100000 3.318427 2.299332 -0.059199
1.200000 3.443193 2.291731 -0.062508
1.300000 3.567942 2.283808 -0.064343
1.400000 3.692679 2.275708 -0.065361
1.500000 3.817409 2.267508 -0.065926
1.600000 3.942136 2.259254 -0.066241
1.700000 4.066862 2.250969 -0.066415
1.800000 4.191586 2.242667 -0.066513
1.900000 4.316309 2.234356 -0.066567
2.000000 4.441032 2.226039 -0.066598
2.100000 4.565755 2.217720 -0.066615
2.200000 4.690478 2.209398 -0.066624
2.300000 4.815200 2.201076 -0.066629
2.400000 4.939923 2.192753 -0.066632
2.500000 5.064645 2.184430 -0.066634
2.600000 5.189368 2.176107 -0.066635
2.700000 5.314091 2.167784 -0.066635
2.800000 5.438813 2.159461 -0.066636
2.900000 5.563536 2.151137 -0.066636
3.000000 5.688258 2.142814 -0.066636
3.100000 5.812981 2.134491 -0.066636
3.200000 5.937704 2.126167 -0.066636
3.300000 6.062426 2.117844 -0.066636
3.400000 6.187149 2.109521 -0.066636
3.500000 6.311871 2.101197 -0.066636
3.600000 6.436594 2.092874 -0.066636
3.700000 6.561316 2.084551 -0.066636
3.800000 6.686039 2.076227 -0.066636
3.900000 6.810762 2.067904 -0.066636
4.000000 6.935484 2.059581 -0.066636
4.100000 7.059117 2.051330 -0.066636
4.200000 7.170893 2.043871 -0.066636
4.300000 7.269458 2.037293 -0.066636
4.400000 7.356373 2.031493 -0.066636
4.500000 7.433015 2.026378 -0.066636
4.600000 7.500597 2.021868 -0.066636
4.700000 7.560192 2.017891 -0.066636
4.800000 7.612743 2.014384 -0.066636
4.900000 7.659082 2.011291 -0.066636
5.000000 7.686703 2.009967 0.002114
5.100000 7.715327 2.012461 0.195864
5.200000 7.766243 2.030724 0.514614
5.300000 7.832868 2.087473 0.910625
5.400000 7.887140 2.185407 1.221932
5.500000 7.917781 2.303392 1.408239
5.600000 7.933169 2.426884 1.477288
5.700000 7.942983 2.551333 1.507268
5.800000 7.949829 2.676088 1.524930
5.900000 7.954914 2.800964 1.535423
6.000000 7.958948 2.925892 1.541719
6.100000 7.962342 3.050599 1.545543
6.200000 7.965112 3.165422 1.547893
6.300000 7.967362 3.266677 1.549340
6.400000 7.969240 3.355967 1.550231
6.500000 7.970838 3.434704 1.550780
6.600000 7.972217 3.504136 1.551117
6.700000 7.973416 3.565361 1.551325
6.800000 7.974464 3.619349 1.551453
6.900000 7.975383 3.666956 1.551532
7.000000 7.975844 3.700098 1.586587
7.100000 7.973952 3.725003 1.742891
7.200000 7.961633 3.764006 2.024196
7.300000 7.916338 3.824966 2.411717
7.400000 7.825852 3.881216 2.761843
7.500000 7.709417 3.913024 2.987676
7.600000 7.585535 3.925222 3.088509
7.700000 7.460705 3.930720 3.105771
7.800000 7.335781 3.934642 3.114672
7.900000 7.210823 3.937700 3.119587
8.000000 7.085851 3.940281 3.122303
8.100000 6.960873 3.942599 3.123804
8.200000 6.835892 3.944771 3.124634
8.300000 6.710909 3.946862 3.125094
8.400000 6.585926 3.948908 3.125349
8.500000 6.460942 3.950930 3.125490
8.600000 6.335958 3.952937 3.125568
8.700000 6.210974 3.954938 3.125612
8.800000 6.085990 3.956934 3.125636
8.900000 5.961006 3.958927 3.125649
9.000000 5.836022 3.960920 3.125657
9.100000 5.711038 3.962912 3.125661
9.200000 5.586054 3.964903 3.125663
9.300000 5.461070 3.966894 3.125665
9.400000 5.336086 3.968885 3.125665
9.500000 5.211101 3.970875 3.125666
9.600000 5.086117 3.972866 3.125666
9.700000 4.961133 3.974857 3.125666
9.800000 4.836149 3.976848 3.125666
9.900000 4.711165 3.978838 3.125666
10.000000 4.586181 3.980829 3.125666
10.100000 4.461197 3.982820 3.125666
10.200000 4.336212 3.984811 3.125666
10.300000 4.211228 3.986801 3.125666
10.400000 4.086244 3.988792 3.125666
10.500000 3.961260 3.990783 3.125666
10.600000 3.836276 3.992774 3.125666
10.700000 3.711292 3.994764 3.125666
10.800000 3.586308 3.996755 3.125666
10.900000 3.461323 3.998746 3.125666
11.000000 3.336339 4.000736 3.125666
11.100000 3.211355 4.002727 3.125666
11.200000 3.086371 4.004718 3.125666
11.300000 2.961716 4.006703 3.125666
11.400000 2.847271 4.008526 3.125666
11.500000 2.746354 4.010134 3.125666
11.600000 2.657364 4.011551 3.125666
11.700000 2.578894 4.012801 3.125666
11.800000 2.509698 4.013903 3.125666
11.900000 2.448681 4.014875 3.125666
12.000000 2.394876 4.015732 3.125666
12.100000 2.347431 4.016488 3.125666
12.200000 2.315857 4.017261 3.080666
12.300000 2.281674 4.021850 2.911916
12.400000 2.227571 4.042424 2.618166
12.500000 2.160184 4.100163 2.229416
12.600000 2.105568 4.198500 1.923166
12.700000 2.074207 4.316431 1.741916
12.800000 2.057526 4.439755 1.675552
12.900000 2.046350 4.564082 1.644973
13.000000 2.038199 4.688757 1.626933
13.100000 2.031846 4.813574 1.616197
13.200000 2.026570 4.938455 1.609741
13.300000 2.021980 5.062334 1.605810
13.400000 2.018184 5.174430 1.603391
13.500000 2.015031 5.273284 1.601902
13.600000 2.012357 5.360457 1.600986
13.700000 2.010056 5.437328 1.600421
13.800000 2.008059 5.505114 1.600074
13.900000 2.006315 5.564888 1.599860
14.000000 2.004786 5.617598 1.599728
14.100000 2.003442 5.664077 1.599647
14.200000 2.003163 5.691744 1.530832
14.300000 2.006316 5.717759 1.337018
14.400000 2.025002 5.763880 1.018203
14.500000 2.083137 5.826939 0.620747
14.600000 2.183474 5.877030 0.302247
14.700000 2.303424 5.901874 0.108748
14.800000 2.427930 5.910301 0.040074
14.900000 2.552834 5.914671 0.029836
15.000000 2.677783 5.918047 0.024186
15.100000 2.802749 5.920876 0.021065
15.200000 2.927723 5.923401 0.019341
15.300000 3.052700 5.925759 0.018387
15.400000 3.177680 5.928025 0.017860
15.500000 3.302660 5.930239 0.017568
15.600000 3.427641 5.932425 0.017406
15.700000 3.552622 5.934595 0.017316
15.800000 3.677604 5.936756 0.017266
15.900000 3.802585 5.938912 0.017239
16.000000 3.927566 5.941066 0.017223
16.100000 4.052548 5.943218 0.017215
16.200000 4.177529 5.945370 0.017210
16.300000 4.302511 5.947521 0.017207
16.400000 4.427492 5.949671 0.017206
16.500000 4.552474 5.951822 0.017205
16.600000 4.677455 5.953972 0.017204
16.700000 4.802437 5.956123 0.017204
16.800000 4.927418 5.958273 0.017204
16.900000 5.052400 5.960424 0.017204
17.000000 5.177381 5.962574 0.017204
17.100000 5.302363 5.964724 0.017204
17.200000 5.427344 5.966875 0.017204
17.300000 5.552326 5.969025 0.017204
17.400000 5.677307 5.971176 0.017204
17.500000 5.802289 5.973326 0.017204
17.600000 5.927270 5.975476 0.017204
17.700000 6.052252 5.977627 0.017204
17.800000 6.177233 5.979777 0.017204
17.900000 6.302215 5.981927 0.017204
18.000000 6.427196 5.984078 0.017204
18.100000 6.552178 5.986228 0.017204
18.200000 6.677159 5.988379 0.017204
18.300000 6.802141 5.990529 0.017204
18.400000 6.927122 5.992679 0.017204
18.500000 7.050118 5.994795 0.017204
18.600000 7.160287 5.996691 0.017204
18.700000 7.257434 5.998362 0.017204
18.800000 7.343099 5.999836 0.017204
18.900000 7.418638 6.001136 0.017204
19.000000 7.485249 6.002282 0.017204
19.100000 7.543987 6.003293 0.017204
19.200000 7.595782 6.004184 0.017204
19.300000 7.641009 6.004962 0.018454
19.400000 7.669408 6.006249 0.099704
19.500000 7.710314 6.014144 0.305954
19.600000 7.771283 6.044113 0.637204
19.700000 7.838075 6.116204 1.018454
19.800000 7.885685 6.223108 1.287204
19.900000 7.911213 6.343874 1.430954
20.000000 7.925763 6.467759 1.473586
20.100000 7.936546 6.592205 1.495422
20.200000 7.945164 6.716878 1.508338
20.300000 7.952492 6.841652 1.516048
20.400000 7.959047 6.966476 1.520701
20.500000 7.964964 7.087828 1.523546
20.600000 7.969968 7.195577 1.525297
20.700000 7.974246 7.290596 1.526376
20.800000 7.977943 7.374388 1.527040
20.900000 7.981164 7.448278 1.527448
21.000000 7.983982 7.513435 1.527700
21.100000 7.986456 7.570891 1.527855
21.200000 7.988630 7.621556 1.527950
21.300000 7.990483 7.664896 1.531760
21.400000 7.990674 7.690217 1.625561
21.500000 7.986532 7.717528 1.844363
21.600000 7.963203 7.767543 2.188159
21.700000 7.897252 7.830513 2.580659
21.800000 7.792378 7.876764 2.874409
21.900000 7.671311 7.898857 3.043159
22.000000 7.546791 7.907338 3.093323
22.100000 7.421935 7.912451 3.108045
22.200000 7.297002 7.916137 3.116171
22.300000 7.172039 7.919034 3.120660
22.400000 7.047064 7.921496 3.123140
22.500000 6.922084 7.923717 3.124512
22.600000 6.797102 7.925805 3.125271
22.700000 6.672118 7.927819 3.125691
22.800000 6.547134 7.929792 3.125924
22.900000 6.422149 7.931742 3.126053
23.000000 6.297164 7.933680 3.126125
23.100000 6.172179 7.935611 3.126165
23.200000 6.047194 7.937538 3.126187
23.300000 5.922209 7.939463 3.126199
23.400000 5.797223 7.941387 3.126206
23.500000 5.672238 7.943310 3.126210
23.600000 5.547253 7.945232 3.126212
23.700000 5.422268 7.947155 3.126213
23.800000 5.297283 7.949077 3.126214
23.900000 5.172297 7.950999 3.126214
24.000000 5.047312 7.952922 3.126215
24.100000 4.922327 7.954844 3.126215
24.200000 4.797342 7.956766 3.126215
24.300000 4.672356 7.958688 3.126215
24.400000 4.547371 7.960610 3.126215
24.500000 4.422386 7.962532 3.126215
